Date,Discharge,Velocity,Temperature,Salinity,Prior,ALL
922,31650.66084,0.353648087,15.41,131,14697.33333,13471
923,32840.39855,0.358237159,15.66,127,13471,11132.75
924,18917.98414,0.229981947,15.96,129,11132.75,20251.5
925,14468.59708,0.18019393,17.69,143,20251.5,8266.5
926,13389.9612,0.165242341,18.84,151,8266.5,5338.5
927,13098.74255,0.155883588,20.62,142,5338.5,4650.5
928,13788.13649,0.161979349,21.76,169,4650.5,11223.5
929,9118.265822,0.111787026,23.13,160,11223.5,18584.33333
930,8349.565242,0.103015542,24.49,157,18584.33333,2846.066667
931,6868.439063,0.085734028,24.86,173,2846.066667,28666.23333
932,8221.640717,0.102434967,23.07,164,28666.23333,9374.666667
933,11035.93916,0.135328486,23.36,159,9374.666667,22319.11905
934,10663.62084,0.131869189,24.4,170,22319.11905,2268.75
935,11903.52443,0.144566641,24.66,157,2268.75,27167.25
936,16098.12656,0.20878161,26.78,183,27167.25,663.3333333
937,19957.68692,0.249857647,26.77,298,663.3333333,2614.333333
938,15700.32861,0.186692521,26.12,342,2614.333333,752.25
939,14423.82278,0.173463129,23.73,256,752.25,1144.5
940,12525.16514,0.152136059,26.27,248,1144.5,963
941,12232.85611,0.149634107,27.15,267,963,3832
942,11765.5653,0.146221127,25.7,282,3832,6589.5
943,16621.36752,0.206020836,23.61,269,6589.5,6834.5
944,16925.34705,0.209764162,25.82,255,6834.5,22314
945,15166.91037,0.186109403,27.02,272,22314,3427.5
946,16611.08859,0.20102265,24.53,275,3427.5,2873.666667
947,17326.606,0.20047154,23.51,242,2873.666667,2870.833333
948,30787.43898,0.325581735,23.15,198,2870.833333,2984.5
949,40300.30437,0.469118931,20.89,166,2984.5,2865.833333
950,46112.24418,0.500501903,21.81,159,2865.833333,1180.666667
951,46183.51001,0.494161935,21.28,161,1180.666667,3901.75
952,47745.17038,0.491852978,19.19,160,3901.75,8678.9
953,47525.88445,0.492002723,20.06,186,8678.9,7179.833333
954,48600.84195,0.483697244,17.81,205,7179.833333,7111.25
955,50365.16902,0.485577469,16.01,201,7111.25,6038
956,49493.48641,0.490439305,15.35,217,6038,3896
957,40793.93509,0.419371481,14.36,205,3896,8755.5
958,33568.39393,0.343935863,13.38,211,8755.5,6812.5
959,30590.28348,0.334859823,12.62,209,6812.5,13313.83333
960,19928.74226,0.236906749,11.37,202,13313.83333,19157.33333
961,14789.01036,0.174910184,11.14,197,19157.33333,6608.333333
962,12894.9873,0.150226209,11.03,199,6608.333333,7445
963,14677.39853,0.173942081,10.44,175,7445,6831.333333
964,14738.7982,0.174542991,9.86,157,6831.333333,5387.5
965,22471.14043,0.269372551,10.47,140,5387.5,4301.5
966,27724.87715,0.330923242,10.94,117,4301.5,7904.666667
967,29018.84578,0.339279739,11.05,123,7904.666667,5345.833333
968,31456.00915,0.381636987,11.17,94,5345.833333,7323.571429
969,33035.75871,0.388810041,11.28,104,7323.571429,3540
970,36877.86765,0.430160881,11.49,118,3540,5951.25
971,40628.55998,0.480038857,11.91,117,5951.25,5369
972,42147.68194,0.453858892,12.75,136,5369,11598
973,42044.48655,0.442927539,13.59,152,11598,5938.333333
974,41583.03853,0.410386403,14.82,155,5938.333333,3005
975,43260.09113,0.438969123,16.31,143,3005,6766.666667
976,41418.34906,0.407789083,15.8,131,6766.666667,4797.333333
977,41278.86506,0.412204521,17.59,131,4797.333333,5756.75
978,32792.94644,0.349905918,17.41,148,5756.75,7090.333333
979,18530.86106,0.218800648,19.51,152,7090.333333,4943.75
980,16547.51553,0.198781026,19.16,155,4943.75,3409.666667
981,16603.84181,0.19894015,21.51,180,3409.666667,3257.333333
982,13591.71444,0.165883717,21.89,205,3257.333333,2633
983,11103.71153,0.137187875,21.96,207,2633,2667.833333
984,11257.86018,0.13960366,24.08,214,2667.833333,2107.166667
985,13598.73763,0.169729618,25.77,259,2107.166667,1369.666667
986,15447.77298,0.191693886,24.13,270,1369.666667,1620.666667
987,14421.7857,0.176448705,25.31,293,1620.666667,4076
988,11636.73536,0.139983634,26.54,298,4076,1706
989,10070.82308,0.121479012,25.18,310,1706,30952
990,7278.755538,0.09044456,27.46,328,30952,2011
991,2823.060646,0.033699887,25.65,374,2011,1703.833333
992,2988.189893,0.034652137,25.76,408,1703.833333,3607.333333
993,3706.476152,0.043972043,25.41,403,3607.333333,1400.066667
994,3961.373949,0.046713582,23.06,411,1400.066667,1284.333333
995,3506.253227,0.042871818,25.3,394,1284.333333,780.7333333
996,2840.014975,0.035164641,25.76,395,780.7333333,1132.366667
997,3090.055507,0.037903709,26.4,389,1132.366667,1212.5
998,2652.396055,0.033023508,24.7,362,1212.5,979.8333333
999,2855.162062,0.035616175,26.45,348,979.8333333,3226.666667
1000,2823.515813,0.034888747,24.14,336,3226.666667,862.75
1001,4285.576733,0.053016247,22.46,352,862.75,22901
1002,4241.492192,0.052353893,21.82,355,22901,2374
1003,4218.557572,0.052093107,21.17,516,2374,873.3333333
1004,3771.658453,0.047264333,21.67,314,873.3333333,961
1005,5389.171269,0.066629863,18.55,319,961,841.6666667
1006,5332.381537,0.065986002,18.5,318,841.6666667,1544.666667
1007,4330.611362,0.05289335,16.86,319,1544.666667,352.6666667
1008,4498.311744,0.054661998,17.04,320,352.6666667,1570.833333
1009,4572.39728,0.055600389,15.82,303,1570.833333,640.5
1010,3728.161481,0.045525789,14.85,281,640.5,733.3333333
1011,2759.950252,0.033235674,14.5,196,733.3333333,4488
1012,1605.817946,0.019147606,13.78,184,4488,2333.666667
1013,1322.620283,0.015462745,13.25,242,2333.666667,2174.5
1014,1442.910607,0.017165621,12.04,229,2174.5,8996.666667
1015,1359.662652,0.01618424,11.89,244,8996.666667,1800
1016,1415.103622,0.016730374,11.65,277,1800,9983.5
1017,1317.548003,0.015868812,11.86,267,9983.5,2615.4
1018,1533.81684,0.017971929,12.15,272,2615.4,4289.25
1019,2633.582466,0.03138067,11.83,263,4289.25,7125.5
1020,3281.483736,0.039343654,12.29,184,7125.5,9272.666667
1021,5879.548959,0.070257318,12.69,176,9272.666667,45157.5
1022,10587.94738,0.127636301,12.64,178,45157.5,2288
1023,11108.29891,0.131365059,12.82,179,2288,11341
1024,11860.18047,0.142242648,15.3,157,11341,19575
1025,13582.23909,0.157898973,17.27,152,19575,8376.666667
1026,14245.84548,0.159568653,17.1,111,8376.666667,6095
1027,17846.94364,0.206495472,17.2,117,6095,5708.75
1028,18465.39726,0.215531982,18.07,111,5708.75,4691.666667
1029,18269.00763,0.212466011,18.01,117,4691.666667,2537.3
1030,17014.01922,0.194863868,19.36,113,2537.3,2370
1031,15108.71301,0.175436429,19.39,116,2370,2740.75
1032,11725.01939,0.138898288,19.94,111,2740.75,4274.5
1033,8096.141793,0.097218149,21.37,116,4274.5,2692.5
1034,6244.281373,0.073450643,21.21,121,2692.5,1474.5
1035,6636.218798,0.084225512,21.09,121,1474.5,395.75
1036,5331.738022,0.0652288,21.32,144,395.75,4637.5
1037,6398.770763,0.075834287,22.8,161,4637.5,570.3333333
1038,8366.75077,0.10239242,23.06,151,570.3333333,20480
1039,5625.639776,0.071135311,23.29,161,20480,919
1040,9635.154135,0.11909516,26.14,185,919,2988.583333
1041,11180.99426,0.13972053,25.36,216,2988.583333,879.3333333
1042,7597.746327,0.094964812,24.28,231,879.3333333,3089
1043,5644.860782,0.073448396,25.41,270,3089,1131.666667
1044,1841.229138,0.02358113,27.16,293,1131.666667,4396.333333
1045,3718.981567,0.048879247,24.89,316,4396.333333,2871.5
1046,1299.095171,0.016344209,26.47,299,2871.5,2677.4
1047,2543.437952,0.032478108,26.66,303,2677.4,2134.333333
1048,7240.604084,0.087498618,25.55,244,2134.333333,2104.166667
1049,5152.432843,0.062395967,23.25,222,2104.166667,722.5
1050,7238.253286,0.088594714,24.06,175,722.5,7895
1051,7125.966969,0.087446601,25.28,141,7895,1327.5
1052,5221.153701,0.067373974,24.12,151,1327.5,962.4166667
1053,4065.021249,0.053370229,22.75,144,962.4166667,322
1054,3812.488097,0.050090813,22.8,153,322,1485.666667
1055,2354.091987,0.0296499,21.79,161,1485.666667,1293
1056,7527.475308,0.095150092,20.68,165,1293,5478.25
1057,6146.177372,0.077181196,19.98,176,5478.25,4389.833333
1058,4038.886766,0.049458815,18.99,159,4389.833333,5875
1059,2804.790763,0.034096193,16.23,133,5875,7427.666667
1060,3624.38744,0.044337504,15.89,137,7427.666667,9019.25
1061,2913.328738,0.035754032,16.31,184,9019.25,9737.5
1062,2462.893813,0.029882942,17.04,195,9737.5,927.6666667
1063,2432.870606,0.029484144,16.3,189,927.6666667,1289.75
1064,2568.132241,0.03082799,15.02,183,1289.75,1228
1065,2764.06761,0.03308271,13.5,219,1228,42047.66667
1066,3313.37511,0.039092261,13.29,221,42047.66667,12208.06667
1067,3057.275056,0.036490035,11.75,233,12208.06667,7652.7
1068,2989.79574,0.036321433,11.31,212,7652.7,25107.6
1069,4298.36101,0.051727827,10.77,172,25107.6,9638.5
1070,6117.277039,0.075755022,10.01,240,9638.5,14186.16667
1071,14492.12333,0.180982659,10.7,200,14186.16667,9635.666667
1072,14346.61247,0.173393763,10.8,174,9635.666667,7106
1073,17742.69311,0.205257245,10.66,132,7106,3451
1074,15711.40723,0.182223367,10.6,126,3451,9190
1075,10864.4502,0.127202328,12.4,114,9190,15742.5
1076,8141.416872,0.096031794,14.58,121,15742.5,4024.333333
1077,4868.951446,0.057655781,14.68,145,4024.333333,3572.5
1078,6026.033264,0.069541503,16.05,159,3572.5,5696
1079,4642.431409,0.053695527,15.79,164,5696,1987.833333
1080,5763.200843,0.067222484,17.72,163,1987.833333,3589.5
1081,4999.934211,0.059576953,18.98,173,3589.5,3268
1082,8052.639884,0.095417319,19.98,168,3268,8527.333333
1083,7316.841227,0.086286103,20.09,166,8527.333333,7206
1084,6231.682106,0.073865128,22.27,147,7206,1324
1085,7526.430777,0.087785756,21.79,148,1324,2844.666667
1086,8285.385446,0.095009381,22.32,136,2844.666667,5131
1087,7137.578687,0.08340341,22.64,163,5131,1392
1088,8607.382137,0.098873036,23.73,120,1392,1905.333333
1089,8163.006254,0.094893109,24.96,120,1905.333333,10437.5
1090,6340.614284,0.077722789,25.18,119,10437.5,1763.666667
1091,6493.140675,0.080588198,25.98,114,1763.666667,3604
1092,6797.268351,0.082679529,25.36,136,3604,13425.16667
1093,5413.841752,0.067544534,24.9,142,13425.16667,12360.8
1094,4660.87707,0.057793977,26.31,126,12360.8,31616.66667
1095,5099.067632,0.063688546,26.54,124,31616.66667,64159.33333
1096,5353.441393,0.069903168,25.18,129,64159.33333,89298.21429
1097,7053.23344,0.091487627,26.19,120,89298.21429,40428
1098,6291.621274,0.083337767,24.28,109,40428,4645.52381
1099,4815.553411,0.063209182,25.15,116,4645.52381,1130
1100,3488.004678,0.045849907,26.73,133,1130,33196.4
1101,3823.308071,0.050432768,27.78,133,33196.4,49295.5
1102,6322.674609,0.082789496,26.32,145,49295.5,35720.85714
1103,6648.880135,0.08638831,23.59,127,35720.85714,1615.666667
1104,4778.083915,0.063195461,23.32,111,1615.666667,43989
1105,3894.378175,0.050788774,22.49,104,43989,2491.952381
1106,4467.28231,0.058244761,20.37,110,2491.952381,26077.80952
1107,5535.524992,0.070377389,20.51,115,26077.80952,85054.71429
1108,5079.691158,0.064044012,18.85,112,85054.71429,1708.166667
1109,6286.489791,0.078820428,18.49,101,1708.166667,39111.55
1110,4080.583192,0.05116872,16.92,111,39111.55,36746.4
1111,4048.227183,0.050662507,16.7,106,36746.4,18460.4
1112,3384.725827,0.042676844,15.34,96,18460.4,11928.4
1113,3501.949116,0.044121707,14.34,97,11928.4,16072.4
1114,2818.377063,0.035929261,14.17,101,16072.4,34703
1115,2622.415519,0.033365096,14.35,107,34703,2381.833333
1116,3138.736234,0.039969508,12.68,181,2381.833333,4920.5
1117,3277.805466,0.041886793,11.84,168,4920.5,5771.238095
1118,2462.61172,0.031474174,12.05,167,5771.238095,3244.833333
1119,2742.316778,0.035029974,11.79,208,3244.833333,9153.333333
1120,6504.211462,0.082819348,10.92,261,9153.333333,12642
1121,7327.861384,0.093311246,10.71,202,12642,2373.666667
1122,5159.708967,0.065004574,9.97,175,2373.666667,10792.66667
1123,5851.592419,0.072328073,10.67,163,10792.66667,9502.666667
1124,5080.025564,0.062718031,10.93,157,9502.666667,9102.666667
1125,4645.470814,0.05433743,11.88,237,9102.666667,9032.333333
1126,5295.257623,0.060153738,12.32,143,9032.333333,12059.16667
1127,4861.470265,0.055515007,13.23,130,12059.16667,10067
1128,5361.886749,0.061179048,13.41,133,10067,6787
1129,6514.687739,0.075139982,13.91,129,6787,4397
1130,5663.235927,0.064566338,16.02,125,4397,1840.833333
1131,9293.211051,0.106163533,17.16,117,1840.833333,1323.333333
1132,9238.514904,0.107689694,17.03,128,1323.333333,385
1133,6331.372316,0.075412671,19.29,152,385,3700.5
1134,6468.605869,0.085382432,20.65,163,3700.5,115.5
1135,4744.93132,0.064108956,21.52,166,115.5,10387
1136,9139.54048,0.121105962,21.81,148,10387,902.6666667
1137,8907.623485,0.114049879,23.8,117,902.6666667,2087.333333
1138,6169.26844,0.081013428,23.23,106,2087.333333,1108
1139,5776.773503,0.073182043,23.11,99,1108,3076.333333
1140,5190.188129,0.067344152,24.88,106,3076.333333,3266.333333
1141,4542.346986,0.061274549,23.67,101,3266.333333,547.8333333
1142,4125.760234,0.054019548,25.25,109,547.8333333,1950.333333
1143,2998.557175,0.039117964,25.37,128,1950.333333,5839
1144,3594.412698,0.048125488,27.5,126,5839,5438.333333
1145,3117.03635,0.041009432,25.93,127,5438.333333,13543.66667
1146,3367.20984,0.044281853,26.59,119,13543.66667,8170.466667
1147,4256.468491,0.055678712,27.06,116,8170.466667,23834.38095
1148,4201.239694,0.055412955,25.78,123,23834.38095,3394.8
1149,5536.657801,0.070649126,27.43,117,3394.8,3848.566667
1150,4968.136953,0.065557313,25.25,107,3848.566667,51034.8
1151,5471.231012,0.071874974,25.42,103,51034.8,27367.5
1152,6095.572603,0.081273532,27.02,101,27367.5,22998.6
1153,7223.201423,0.094335841,25.61,101,22998.6,39292.5
1154,4784.415136,0.059299579,25.9,101,39292.5,35556.08333
1155,3805.04502,0.047450296,28.39,104,35556.08333,6960.5
1156,2532.957409,0.031108456,27.93,102,6960.5,7054.75
1157,2889.774283,0.036457002,24.88,108,7054.75,22833.33333
1158,3627.893651,0.045497003,23.38,111,22833.33333,71076.4
1159,5406.00557,0.068055194,21.38,107,71076.4,22719.5
1160,1751.392657,0.0219211,20.23,104,22719.5,29923.25
1161,3368.733375,0.04309459,19.96,106,29923.25,28465.38095
1162,1425.662084,0.017613699,19.19,108,28465.38095,9157.5
1163,1861.721472,0.023645098,19.12,109,9157.5,13542.33333
1164,1680.301178,0.021211533,18.05,113,13542.33333,38372
1165,1846.152444,0.023449552,17.26,123,38372,19412.66667
1166,2263.619405,0.028409044,16.76,107,19412.66667,4050.666667
1167,1648.437011,0.02069524,14.91,99,4050.666667,5978
1168,2240.28437,0.028103364,14,102,5978,30588.5
1169,1985.942664,0.025241231,13.36,99,30588.5,7001.833333
1170,1979.742027,0.024789108,12.9,104,7001.833333,56630.83333
1171,1891.610245,0.023846417,11.67,114,56630.83333,14480
1172,3498.966866,0.041667844,11.42,110,14480,13545.33333
1173,6350.555741,0.074222871,11.13,100,13545.33333,10218
1174,9829.001278,0.114966981,10.65,121,10218,7124.333333
1175,13820.79099,0.160317967,11.77,117,7124.333333,4071
1176,21149.01816,0.240620655,11.31,120,4071,4717.333333
1177,25492.05617,0.302720319,11.52,137,4717.333333,2650
1178,28176.97931,0.333360634,12.16,138,2650,1905
1179,29012.01152,0.333011792,12.71,132,1905,4531
1180,27738.10408,0.31725953,12.62,120,4531,2840
1181,32324.28974,0.368514735,13.31,114,2840,1680.5
1182,31688.95956,0.364142794,15.03,117,1680.5,5779
1183,30075.40605,0.359077548,15.19,150,5779,4437.333333
1184,30497.9036,0.36799377,15.15,176,4437.333333,3562.5
1185,32643.22929,0.388714041,15.47,172,3562.5,1700
1186,35484.90215,0.410814498,17.34,148,1700,560
1187,40751.93874,0.458813358,17.61,143,560,400
1188,42281.40358,0.481533885,17.19,152,400,741.6666667
1189,46203.05491,0.508261182,19.64,163,741.6666667,1216.666667
1190,50696.0435,0.504814184,20.26,168,1216.666667,781.25
1191,58241.06974,0.491928306,21.17,177,781.25,2512.5
1192,70260.06047,0.507198605,23.98,215,2512.5,1080
1193,82194.08838,0.525575013,22.91,222,1080,3468.75
1194,80778.65742,0.527242405,24.68,205,3468.75,1740
1195,68425.69543,0.5128011,23.23,197,1740,2585.416667
1196,44211.74205,0.489654725,23.55,210,2585.416667,2339.285714
1197,23389.86333,0.258264534,26.47,215,2339.285714,1362.083333
1198,15723.52367,0.180639307,27.3,206,1362.083333,858.3333333
1199,13787.29642,0.158516878,27.78,214,858.3333333,1225
1200,10111.74552,0.121361215,26.12,211,1225,1171.333333
1201,9060.603297,0.109867502,25.44,246,1171.333333,12430
1202,7751.631331,0.100467646,25.13,258,12430,9613.333333
1203,7376.495125,0.095506399,24.88,269,9613.333333,830.6666667
1204,6812.09379,0.089921314,24.31,281,830.6666667,1396.333333
1205,7184.730142,0.093371409,24.08,323,1396.333333,2208
1206,7185.13349,0.093726097,23.17,310,2208,11516.5
1207,6762.978025,0.086803046,25.68,313,11516.5,4501.5
1208,5243.257196,0.067168099,25.58,318,4501.5,11022.33333
1209,4389.478092,0.055899694,24.82,323,11022.33333,7610
1210,4594.07764,0.059690054,25.69,309,7610,36298.5
1211,5078.072883,0.066479665,21.38,293,36298.5,6987
1212,3636.785192,0.047764357,20.73,267,6987,2395.083333
1213,3206.697363,0.041690859,19.53,233,2395.083333,1818.666667
1214,3197.278888,0.041230367,20.35,233,1818.666667,1531
1215,2399.525052,0.030373812,18.22,222,1531,2952.666667
1216,6339.319662,0.081567911,16.75,216,2952.666667,38633.5
1217,9161.874202,0.112940008,15.27,186,38633.5,7895.833333
1218,6210.046888,0.077504204,14.74,189,7895.833333,1789.333333
1219,5228.246203,0.065182078,14.88,239,1789.333333,16312
1220,2814.066799,0.036942453,12.99,229,16312,2510.333333
1221,2307.070732,0.030412416,12.25,236,2510.333333,47109.66667
1222,2752.05677,0.036171472,12.28,233,47109.66667,52185.66667
1223,4016.266411,0.051796813,11.77,229,52185.66667,40540.66667
1224,3316.594765,0.042722138,11.35,238,40540.66667,36322.16667
1225,4633.255758,0.059592609,11.21,252,36322.16667,6695.333333
1226,9512.287499,0.120122422,10.96,214,6695.333333,5291
1227,10247.48308,0.128732052,10.78,190,5291,3852
1228,7804.995024,0.097142322,11.79,181,3852,7887
1229,4279.859242,0.053407003,11.61,176,7887,5435.333333
1230,3881.940598,0.048581333,12.62,187,5435.333333,4563
1231,4606.512003,0.056276341,12.72,193,4563,6735.833333
1232,7057.393264,0.086784047,13.07,182,6735.833333,3956.5
1233,8013.170015,0.094636938,13.59,192,3956.5,3394
1234,5278.709116,0.060841562,13.84,166,3394,24720
1235,6500.615061,0.074392019,14.98,158,24720,2267
1236,3930.325321,0.045635701,16.46,159,2267,9429
1237,2340.006443,0.027365411,17.05,178,9429,2795.5
1238,6079.770863,0.073555412,18.98,163,2795.5,2199.8
1239,7949.844138,0.099978315,20.21,166,2199.8,1151
1240,3886.992509,0.048695193,21.03,178,1151,43839.5
1241,4442.559692,0.055818074,22,214,43839.5,613.047619
1242,5131.672255,0.064428792,20.65,199,613.047619,1438.5
1243,7624.665597,0.095762448,23.1,172,1438.5,12596.3
1244,8219.462106,0.101518722,23.29,176,12596.3,4021.5
1245,8336.417679,0.104031319,25.14,128,4021.5,5219.833333
1246,12510.71712,0.153847659,24.52,130,5219.833333,2808.666667
1247,13529.34211,0.166165499,23.37,121,2808.666667,2248
1248,11629.14793,0.140350503,26.08,140,2248,2672
1249,13520.17503,0.164542143,26.53,133,2672,585.3928571
1250,7080.614903,0.087706412,26.04,139,585.3928571,575
1251,4574.118887,0.057778446,27.19,141,575,966.8
1252,2148.890555,0.026945365,24.96,151,966.8,12856.71429
1253,1152.190262,0.014481058,26.84,163,12856.71429,14711.52381
1254,82194.08838,0.527242405,29.67,604,89298.21429,89298.21429
1255,28.16926785,0.000337609,9.85,86,10,10
