Date,Discharge,Velocity,Temperature,Salinity,Prior,ALL
1,7316.273585,0.065315952,26.36,645,2826.5,873.5
2,6076.617355,0.054689125,26.97,681,873.5,236.3333333
3,5093.379184,0.046177278,27.57,674,236.3333333,136.3333333
4,8458.410859,0.074580828,25.13,711,136.3333333,95
5,10333.72519,0.090309716,25.96,787,95,3595
6,15814.90859,0.133457122,24.59,1004,3595,13336.8
7,17153.13589,0.143636103,23.57,892,13336.8,860.5
8,13375.77483,0.11491562,21.86,717,860.5,668
9,14003.74664,0.119474624,22.56,713,668,1510.6
10,16131.97005,0.135939056,23.39,660,1510.6,1185.5
11,12536.22345,0.108166824,21.92,625,1185.5,1504.5
12,10011.51477,0.087954465,18.44,610,1504.5,233.5
13,3644.039086,0.033316377,18.3,607,233.5,772
14,10738.96638,0.093749373,18.5,593,772,1786
15,7604.271467,0.067751414,17.4,602,1786,1086
16,6526.244096,0.058597888,16.1,630,1086,486
17,3274.741626,0.030057306,14.58,672,486,186
18,6087.03474,0.054791681,13.97,700,186,18
19,8274.086904,0.073314618,13.64,681,18,78
20,11171.35698,0.097160055,13.23,708,78,118
21,10230.98771,0.089745411,13.01,758,118,168.5
22,8830.35136,0.077974701,12.15,776,168.5,468.5
23,10870.74893,0.094796723,11.63,746,468.5,614
24,9051.533764,0.079868319,11.33,708,614,1477
25,9777.610381,0.085899649,11.58,744,1477,714
26,6768.58888,0.060674077,11.13,712,714,11.66666667
27,6456.183742,0.058096617,10.35,694,11.66666667,91.66666667
28,3519.571516,0.032244352,10.78,700,91.66666667,113.5
29,3234.600113,0.029692987,11.01,706,113.5,183.5
30,2636.521538,0.024297522,11.11,699,183.5,243.5
31,3105.16787,0.028525329,12.05,737,243.5,293.5
32,2438.72483,0.022524681,13.33,751,293.5,343.5
33,2256.880665,0.020852482,14.97,773,343.5,393.5
34,3789.109411,0.034656115,15.16,812,393.5,423.5
35,2636.328771,0.024304976,15.37,826,423.5,453.5
36,1972.555984,0.018264143,15.52,808,453.5,503.5
37,2099.119842,0.019423155,16.21,809,503.5,603.5
38,3610.150742,0.033035061,17.26,812,603.5,803.5
39,3557.749141,0.032594803,19.84,864,803.5,1103.5
40,3093.202471,0.028424032,20.68,923,1103.5,1803.5
41,3593.423451,0.032913039,19.37,976,1803.5,2011
42,3676.898997,0.033626484,19.11,1052,2011,2911
43,3888.206826,0.035531667,20.2,1134,2911,3500
44,2711.731365,0.024977447,22.03,1166,3500,4000
45,2779.371146,0.025582584,22.98,1201,4000,3900
46,2946.409745,0.02709907,23.54,1238,3900,1900
47,3236.510002,0.029697909,24.8,1231,1900,1700
48,3927.577931,0.035896067,24.91,1246,1700,170
49,3442.499558,0.031530724,24.99,1208,170,140
50,3368.43867,0.030888396,25.26,1180,140,120
51,2787.285323,0.025645517,24.17,1145,120,110
52,2886.856595,0.026550511,25.86,1121,110,100
53,3285.670622,0.030148094,24.7,1087,100,130
54,3517.964552,0.032218653,25.49,1059,130,100
55,3649.142402,0.033394136,24.35,1026,100,300
56,4011.792562,0.036621736,27.21,970,300,200
57,3506.70341,0.032118902,25.21,955,200,182
58,3519.392874,0.032247225,26.43,919,182,152
59,3761.344864,0.034401513,25.82,862,152,100
60,3083.449637,0.028340082,22.57,879,100,90
61,2384.54265,0.022009799,21.58,905,90,78
62,3056.154806,0.028083361,20.4,921,78,58
63,3438.401479,0.031523512,18.71,924,58,28
64,3034.544373,0.027897058,16.56,925,28,16
65,2542.898105,0.023453038,17.09,926,16,11
66,2656.583211,0.024481393,16.85,907,11,16
67,3441.049728,0.031551977,16.69,928,16,26
68,3139.461586,0.028842787,15.77,899,26,36
69,1964.937221,0.018196804,15.91,939,36,56
70,3900.109277,0.035632536,15.01,900,56,26
71,5280.458515,0.047773658,13.97,821,26,46
72,11314.10523,0.098373841,13.53,730,46,86
73,10689.68966,0.093324299,13.49,831,86,76
74,14640.77737,0.124413995,11.9,806,76,36
75,22342.62588,0.181194155,10.63,619,36,27
76,24921.76637,0.199068705,10.16,488,27,47
77,19944.23467,0.164137628,9.41,453,47,60
78,28195.56651,0.220278096,10.22,440,60,40
79,31203.83478,0.24033826,9.73,460,40,30
80,32327.58638,0.247122868,10.28,456,30,20
81,31403.43287,0.24122894,9.77,398,20,50
82,33966.35987,0.256691617,10.71,473,50,100
83,36341.05485,0.271626132,13.15,491,100,112
84,40756.69025,0.296982294,14.18,433,112,132
85,44744.77147,0.318945085,13.27,410,132,130
86,48915.23137,0.341140941,14.33,404,130,101
87,52388.2662,0.359005625,16.04,369,101,90
88,55109.85293,0.372406828,16.88,329,90,78
89,18456.02022,0.154373665,17.88,322,78,58
90,8785.741806,0.077687656,18.67,408,58,28
91,4513.096242,0.041071422,19.26,425,28,16
92,5875.661543,0.052917608,17.68,489,16,11
93,9393.262189,0.082723624,20.48,549,11,16
94,11071.54234,0.096308417,21.28,757,16,26
95,11826.63241,0.102459544,21.58,683,26,36
96,7465.798132,0.06662088,22.76,681,36,56
97,6874.849709,0.061561542,23.79,747,56,26
98,6866.156253,0.061482834,22.27,745,26,46
99,3835.417422,0.035076213,22.05,694,46,86
100,2394.629931,0.022102017,22.68,687,86,76
101,3470.813859,0.031788187,23.34,686,76,36
102,4599.452969,0.041823365,24.23,692,36,27
103,5047.629004,0.045757175,26.53,689,27,47
104,2675.957509,0.024664772,26.05,701,47,60
105,3130.347322,0.028741876,24.54,760,60,40
106,3989.809049,0.03641935,24.32,784,40,30
107,3863.795037,0.035308652,25.39,781,30,47
108,3180.786147,0.029202699,22.72,826,47,65
109,5302.781183,0.047957272,26.18,843,65,40
110,6038.463616,0.054335382,25.38,820,40,32
111,8162.542841,0.072515394,25.58,790,32,47
112,5243.60338,0.047460028,25.72,735,47,66
113,5729.884929,0.051700485,23.48,738,66,50
114,5740.298043,0.051788498,23.08,717,50,33
115,5973.505752,0.053796868,21.41,697,33,133
116,6756.109059,0.060491313,19.87,655,133,218
117,10148.37314,0.088930082,17.48,638,218,21
118,8963.275509,0.079174734,17.2,624,21,51
119,8089.066877,0.071832739,16.27,615,51,27
120,9049.383734,0.079972751,17.17,604,27,47
121,5763.792468,0.051903374,15.54,593,47,37
122,9163.118918,0.080817878,14.82,558,37,97
123,8799.678544,0.07779098,14.2,549,97,150
124,9451.192704,0.083153061,14.05,543,150,120
125,9354.019716,0.082424421,13.06,555,120,100
126,5229.354246,0.047373548,12.81,552,100,80
127,5999.256132,0.054039437,13.06,558,80,60
128,10431.61506,0.09103644,12.26,549,60,40
129,15561.71089,0.131443958,11.71,525,40,27
130,22132.96936,0.179429676,11.23,558,27,8238
131,29942.15279,0.231803599,11.48,488,8238,675
132,33526.32715,0.254510503,11.19,386,675,61.5
133,36797.07644,0.274230429,11.6,403,61.5,750
134,37015.34262,0.275529203,12.08,377,750,8301
135,37582.62268,0.278802349,11.63,390,8301,6000
136,39086.02419,0.287694865,12.71,387,6000,6422
137,40299.70901,0.294390379,13.11,382,6422,4500
138,43252.7915,0.310944383,14.05,357,4500,4700
139,45496.42157,0.323304252,15.25,338,4700,6400
140,47976.85458,0.336375408,15.12,304,6400,7100
141,51224.48341,0.352872416,14.82,319,7100,3943
142,54552.22012,0.36951702,17.38,283,3943,20
143,56345.46192,0.378361986,19.07,286,20,16000
144,57636.14516,0.384487819,19.41,284,16000,15000
145,56735.02221,0.380477076,19.87,293,15000,15000
146,53910.85662,0.366679319,19.7,316,15000,18060
147,50803.6477,0.351211106,20.25,297,18060,17046
148,49340.41565,0.343382887,20.47,267,17046,20085
149,51098.91102,0.352478997,21.48,227,20085,20107
150,54199.79596,0.367760356,21.5,212,20107,10771.33333
151,58439.62337,0.387990922,22.36,222,10771.33333,14187.75
152,61886.50591,0.404043555,23.62,231,14187.75,17300
153,60212.351,0.397981346,24.11,246,17300,7641.25
154,13188.33767,0.113981534,23.35,309,7641.25,7980.75
155,6941.329447,0.062185478,25,332,7980.75,4280.75
156,6667.720595,0.059800388,25.15,364,4280.75,2280.75
157,8065.853489,0.071725172,25.84,414,2280.75,880.75
158,7576.85712,0.067515861,25.06,616,880.75,480.75
159,6232.967561,0.056030239,27.83,749,480.75,43
160,8232.135998,0.072938202,26.39,595,43,27
161,8197.699972,0.072804395,29.09,558,27,601.5
162,6472.468423,0.058096019,26.9,579,601.5,231.5
163,7118.656069,0.063640787,23.93,555,231.5,42
164,6485.313513,0.05821925,22.92,535,42,794.5
165,6495.0489,0.058301579,21.94,557,794.5,39
166,7184.227943,0.064159723,20.96,570,39,139
167,6821.905394,0.061084198,19.53,577,139,250.5
168,7037.726431,0.062980356,18.12,575,250.5,88
169,6093.176377,0.054797683,18.26,590,88,180
170,6079.510631,0.054703559,18.57,598,180,80
171,5081.165584,0.046087253,18.16,617,80,40
172,5278.315738,0.047751084,17.09,617,40,50
173,5321.755591,0.048160926,14.67,605,50,40
174,5262.445343,0.047641886,14.5,603,40,50
175,11489.13514,0.099518111,14.97,547,50,17
176,12598.2006,0.108683856,12.88,543,17,1019
177,10109.34467,0.088592608,12.65,538,1019,637
178,8398.279771,0.074568197,11.72,521,637,1650
179,7078.914498,0.063302724,11.58,494,1650,1200
180,6548.363728,0.058803392,11.48,505,1200,2300
181,5408.705556,0.048926463,10.7,502,2300,760
182,6572.304261,0.059016515,10.19,467,760,260
183,4454.766514,0.040578037,10.43,446,260,11
184,3050.041068,0.028032496,10.58,456,11,31
185,3492.759047,0.032004018,10.63,474,31,260
186,3258.953533,0.029909061,11.13,512,260,660
187,3457.240806,0.031700979,12.01,523,660,860
188,3655.233862,0.033454844,11.87,591,860,1060
189,4005.259802,0.036549378,13.18,630,1060,1460
190,5269.656264,0.047759527,14.3,580,1460,1860
191,7297.401112,0.065141455,15.72,571,1860,1211
192,9592.6268,0.084336639,17.15,600,1211,1811
193,12791.86581,0.110083681,18.11,654,1811,2877
194,9277.366971,0.081813708,17.92,710,2877,4108
195,3271.542698,0.030061145,19.07,722,4108,10100
196,1795.65352,0.016637533,19.86,720,10100,5545
197,3479.736327,0.031906848,23.22,720,5545,2100
198,4357.43585,0.039663841,21.3,784,2100,830
199,5172.995772,0.046934751,23.33,764,830,90
200,2977.758576,0.027371532,21.47,753,90,110
201,3293.565069,0.030226912,25.18,767,110,50
202,2634.478195,0.024270315,25.16,757,50,38
203,4243.228138,0.038667754,23.9,741,38,80
204,3486.626913,0.031942169,24.35,733,80,90
205,4924.832046,0.04463623,24.43,780,90,110
206,4735.503445,0.043040185,25.49,815,110,80
207,2617.574925,0.024130519,23.23,847,80,60
208,4361.283245,0.039686437,26.3,886,60,40
209,6134.512838,0.055203138,25.32,853,40,20
210,4883.50097,0.044310332,23.4,847,20,30
211,4119.636569,0.037602975,25.25,824,30,40
212,3542.899561,0.032418106,24.29,809,40,60
213,4923.65977,0.04469234,23.6,800,60,50
214,3384.060326,0.031027257,23.94,795,50,20
215,3187.764472,0.02928442,24.29,769,20,15
216,2918.34372,0.026839912,24.16,737,15,10
217,3366.091632,0.030872317,23.25,716,10,20
218,3073.240172,0.028230145,21.69,698,20,30
219,4216.304203,0.038442421,20.03,700,30,35
220,2862.024227,0.026337094,18.92,697,35,25
221,2440.787602,0.022523204,16.83,700,25,20
222,4329.377491,0.039398118,16.92,704,20,17
223,3517.048798,0.032210848,16.15,704,17,12
224,2875.058968,0.026463981,15.35,727,12,22
225,2027.49718,0.018769464,14.69,722,22,32
226,2412.954429,0.022287255,15.42,742,32,50
227,2342.604292,0.02163826,13.9,728,50,70
228,2716.817961,0.025018498,13.93,713,70,90
229,3377.395945,0.030968858,12.84,723,90,70
230,3263.267815,0.029949115,12.55,731,70,40
231,2460.411081,0.022710533,10.98,729,40,20
232,2406.4368,0.022221173,10.96,748,20,25
233,2606.029863,0.02402611,11.01,767,25,21
234,3285.797494,0.0301452,10.73,752,21,36
235,2962.871657,0.027251584,11.58,773,36,46
236,3480.972859,0.031908474,10.87,798,46,41
237,3150.324696,0.028934682,11.8,810,41,52
238,4028.492185,0.036752489,12.73,832,52,32
239,3555.669814,0.032584458,13.62,838,32,30
240,2669.391666,0.024604194,13.78,866,30,50
241,2888.564458,0.026568593,15.49,884,50,80
242,3878.228552,0.035438271,15.7,903,80,70
243,13074.85805,0.111976046,15.71,856,70,128
244,21547.94579,0.175717227,17.1,742,128,28
245,21691.25998,0.176668887,18.28,606,28,350
246,24344.56865,0.195039898,18.1,520,350,6080
247,28196.46301,0.220575319,17.8,369,6080,590
248,31283.11543,0.240415661,18.19,339,590,1435
249,31747.37519,0.243684705,18.49,339,1435,3015
250,25554.839,0.203680235,19.43,348,3015,12900
251,17247.24483,0.14453466,20.03,346,12900,6550
252,16987.43161,0.142348514,20.68,373,6550,15600
253,17934.838,0.149267068,22.93,432,15600,2750
254,24276.03959,0.194299534,23.84,437,2750,2775
255,26092.27263,0.2066569,23.96,348,2775,5050
256,19360.35402,0.159951157,25.89,329,5050,6140
257,17663.07938,0.147415909,25.4,343,6140,4370
258,16580.38186,0.139431692,25.02,387,4370,2370
259,11525.46267,0.100131787,27.76,433,2370,1220
260,10293.4192,0.089871127,27.86,465,1220,60
261,9176.798882,0.081168265,27.15,471,60,250
262,5921.347727,0.053342372,26.31,497,250,43.5
263,6186.900781,0.055639109,27.14,509,43.5,551
264,6322.934997,0.056825209,26.32,526,551,600
265,10505.57154,0.091587553,26.91,540,600,123
266,11817.07903,0.102473051,25.83,558,123,220.1666667
267,10416.8332,0.091090661,26.63,543,220.1666667,210.5
268,8298.665638,0.073600775,26.21,483,210.5,120
269,6907.369954,0.061825164,23.78,488,120,87
270,7912.278419,0.070330424,21.67,480,87,165
271,9168.696197,0.080857865,19.84,484,165,310
272,9473.604193,0.083289213,18.46,485,310,410
273,12645.197,0.10892877,19.36,463,410,574.5
274,11280.34443,0.098238672,18.21,463,574.5,1190.333333
275,7185.458528,0.064171839,16.03,467,1190.333333,1737
276,8112.658623,0.072093374,15.53,463,1737,657.3333333
277,7064.831669,0.063163438,15.36,441,657.3333333,557.3333333
278,9385.906735,0.082619143,14.99,426,557.3333333,431.6666667
279,8586.73459,0.076050845,14.7,435,431.6666667,120
280,7989.163864,0.070996495,14.51,447,120,388.6666667
281,9450.542846,0.083196152,13.77,454,388.6666667,264.3333333
282,8365.152944,0.074183933,11.99,426,264.3333333,654
283,9697.790977,0.085154744,11.67,385,654,1190
284,12346.01399,0.106630739,11.47,399,1190,2100
285,12116.88494,0.104827139,11.76,435,2100,1655
286,12287.98071,0.106209736,12.29,428,1655,2021.333333
287,9851.546326,0.086570078,12.38,404,2021.333333,2235
288,5292.721312,0.04788803,12.83,420,2235,6466
289,5755.343422,0.051943735,12.18,405,6466,3452
290,5354.126005,0.048388504,12.66,398,3452,2830
291,5691.956599,0.051425916,13.28,414,2830,918
292,2673.685734,0.024642912,14,439,918,900
293,3266.572943,0.029932715,15.73,441,900,700
294,10887.34624,0.094850064,15.85,502,700,400
295,9492.43381,0.083519583,16.47,568,400,376
296,11946.71654,0.103426786,16.04,621,376,296
297,6271.238037,0.056474938,18.64,644,296,316
298,5752.055769,0.051811123,20.27,534,316,370
299,7446.403248,0.066469489,21.32,541,370,270
300,7322.992682,0.065366587,21.1,536,270,210
301,6626.562837,0.059449622,19.84,506,210,140
302,6209.180169,0.055815101,20.63,500,140,76
303,7752.231049,0.068996711,19.76,461,76,208
304,7194.078532,0.064281576,19.49,478,208,180
305,7523.83847,0.067030265,21.14,494,180,150
306,7743.184141,0.068971859,23.64,472,150,88
307,7027.556046,0.062906477,25.14,466,88,33
308,3722.238337,0.034054217,23.87,470,33,36
309,3883.442289,0.035484306,22.79,484,36,23
310,4075.671645,0.037188177,23.82,492,23,13
311,4114.183268,0.037525834,22.94,503,13,33
312,3655.846464,0.033447747,25.53,500,33,28
313,3381.509689,0.031002261,27.2,518,28,58
314,3204.183753,0.029413958,23.89,529,58,100
315,3628.038895,0.033205775,25.52,554,100,370
316,3277.938093,0.030077816,26.28,573,370,70
317,3266.608308,0.029965321,26.48,575,70,31
318,5388.187297,0.048616933,26.85,563,31,51
319,5607.433429,0.050589676,27.15,590,51,52
320,3898.144382,0.035642968,25.99,598,52,92
321,3715.615983,0.033985839,24.58,632,92,142
322,4136.367974,0.037724018,22.74,627,142,203
323,4319.160494,0.0393509,21.57,667,203,573
324,3889.280511,0.035548942,20.14,680,573,222
325,5201.213914,0.047099494,20.34,626,222,182
326,7117.826629,0.063613437,20.09,600,182,152
327,7054.041914,0.063096389,18.13,628,152,122
328,6522.129514,0.058546341,17.82,628,122,100
329,5608.115845,0.05066594,16.91,622,100,150
330,5170.393798,0.046837082,16.17,608,150,110
331,4881.25514,0.044303343,15.13,598,110,70
332,5396.711084,0.04880247,13.28,591,70,50
333,5629.483665,0.050844652,12.52,567,50,27.66666667
334,5575.934348,0.050370348,12.08,546,27.66666667,85.66666667
335,5408.739008,0.048918738,11.71,539,85.66666667,135.6666667
336,5630.235724,0.050852078,11.65,561,135.6666667,175.6666667
337,5200.603731,0.047102,11.63,568,175.6666667,220
338,5431.874452,0.049108963,11.47,560,220,540
339,5879.366619,0.052999214,11.45,463,540,740
340,7220.563679,0.06453189,11.72,447,740,1140
341,6898.361502,0.061718275,11.54,433,1140,1340
342,13664.7912,0.116763162,12.05,431,1340,1554
343,15987.02337,0.13491518,12.08,378,1554,2054
344,13088.91733,0.112646069,12.22,366,2054,4254
345,14533.7148,0.123725727,13.05,326,4254,8254
346,18753.77735,0.155168879,13.66,302,8254,10878.75
347,22011.4352,0.178697721,14.27,351,10878.75,7878.75
348,25910.83542,0.205610951,16.38,398,7878.75,5878.75
349,26349.30962,0.208722449,17.86,366,5878.75,3878.75
350,21457.20729,0.174867219,18.28,356,3878.75,3678.666667
351,24335.13075,0.194666527,18.63,397,3678.666667,2778.666667
352,33298.56966,0.252824215,18.19,343,2778.666667,2378.666667
353,35412.58706,0.266051715,18.83,269,2378.666667,2278.666667
354,33092.7601,0.252152619,20.1,317,2278.666667,2178.666667
355,25458.23324,0.202831298,21.45,306,2178.666667,1916
356,22509.47815,0.182377418,23.35,299,1916,1856
357,23340.37306,0.187933792,25.25,287,1856,1923.5
358,26665.74631,0.210543021,26.41,255,1923.5,3855
359,32301.10032,0.246560982,25.51,294,3855,788.5
360,34425.55921,0.260273171,26.09,264,788.5,5211.5
361,29454.55937,0.229171277,26.71,313,5211.5,1288
362,24421.09607,0.195802584,24.96,319,1288,1476
363,19109.66387,0.158312217,25.28,388,1476,1687
364,10293.91396,0.090175804,27.16,434,1687,1033.333333
365,7800.132907,0.069469435,27.5,476,1033.333333,460.3333333
366,4603.428128,0.041847593,28.13,544,460.3333333,232
367,5913.691184,0.05330208,26.28,608,232,536
368,5883.09308,0.053017306,27.84,762,536,1283
369,9145.115049,0.080469693,25.26,608,1283,260
370,13364.29604,0.114692735,25.61,505,260,310
371,14775.81089,0.125661633,24.77,440,310,427
372,10236.92459,0.089700042,24.99,441,427,609.3333333
373,8383.417976,0.074335271,23.59,452,609.3333333,55
374,8146.865001,0.07222951,20.87,456,55,166
375,15268.60372,0.129214869,19.56,458,166,780.1666667
376,17500.02875,0.146206029,19.89,406,780.1666667,505.6666667
377,19010.42358,0.157252824,19.55,395,505.6666667,626
378,17409.70651,0.145627271,19.03,408,626,426
379,13337.62062,0.114718091,16.69,370,426,226
380,5054.15154,0.04581745,16.55,361,226,176
381,6546.891236,0.058723993,16.55,365,176,116
382,10754.25856,0.093899336,16.24,378,116,95
383,4173.646797,0.038054316,14.46,390,95,75
384,3442.546701,0.031567252,13.56,413,75,55
385,2885.031308,0.026562278,13.4,430,55,45
386,2453.188718,0.022638467,13.16,466,45,90
387,2627.800329,0.024223137,12.14,529,90,70
388,2399.014042,0.022153929,12.73,525,70,60
389,4865.640605,0.04415397,11.73,480,60,40
390,5322.38786,0.048160376,11.77,479,40,22
391,6147.55268,0.055333488,11.68,475,22,42
392,6280.203206,0.056475531,12.32,513,42,72
393,4868.895712,0.044213975,12.48,548,72,62
394,5203.442522,0.047112597,12.34,588,62,52
395,5664.910045,0.051147331,13.5,584,52,83.5
396,5752.618107,0.051912488,13.29,595,83.5,453.5
397,5851.166207,0.05275173,13.37,577,453.5,853.5
398,6314.558546,0.056747708,14.12,556,853.5,1353.5
399,6447.721955,0.057909598,15.25,579,1353.5,1711
400,6381.525112,0.05735098,16.85,554,1711,1311
401,6063.169138,0.054564753,17.32,533,1311,611
402,6565.009552,0.058922088,17.53,539,611,211
403,6803.33604,0.060930895,17.3,525,211,88.33333333
404,6941.588263,0.062115202,17.52,515,88.33333333,188.3333333
405,7468.981029,0.066606985,17.59,520,188.3333333,108.3333333
406,7491.92722,0.066793184,18.67,522,108.3333333,168.3333333
407,5617.384341,0.050784354,20.16,526,168.3333333,238.3333333
408,5621.981037,0.050735655,19.28,544,238.3333333,399.5
409,5337.743943,0.048354221,21.4,533,399.5,767
410,3247.181301,0.029793985,21.73,549,767,39
411,4175.621593,0.03809369,21.28,551,39,29
412,3888.991572,0.035532021,21.86,535,29,260
413,4520.588653,0.041124142,23.05,536,260,11.5
414,3465.1781,0.031754284,22.52,549,11.5,213.3333333
415,3738.378175,0.034196914,21.85,567,213.3333333,460
416,3407.368378,0.031236994,23.69,583,460,74.5
417,3226.670308,0.029615861,22.4,597,74.5,60
418,3333.283473,0.030572136,24.3,607,60,100
419,3712.932089,0.033969021,25.1,631,100,20.66666667
420,3457.555504,0.031681427,23.51,650,20.66666667,210
421,3677.794033,0.033642689,23.59,648,210,30
422,3564.859786,0.032640984,24.21,660,30,355
423,3603.366282,0.032984648,24.13,657,355,15
424,3230.673783,0.029657853,23.88,657,15,80
425,2783.695539,0.025632496,22.87,664,80,76.66666667
426,2823.741447,0.025999212,23.34,672,76.66666667,176.6666667
427,3102.440114,0.028508335,21.85,689,176.6666667,165
428,3493.79268,0.032011853,21.13,651,165,50
429,2107.255423,0.019500767,21.12,673,50,80
430,2409.403348,0.022231221,20.42,676,80,150
431,2997.980389,0.027572549,19.85,673,150,23
432,2247.378878,0.020776002,18.42,662,23,31
433,1160.44139,0.010806538,17.84,669,31,11
434,1430.685078,0.013295785,17.33,680,11,24
435,2150.221436,0.019885913,15.75,687,24,22
436,2248.984936,0.020790197,14.78,681,22,43
437,2229.634133,0.020610416,12.93,686,43,50
438,2332.683794,0.02154668,13.21,676,50,18.5
439,2179.086792,0.020148363,12.84,679,18.5,18.33333333
440,2246.81986,0.020765898,12.68,688,18.33333333,30
441,2426.454645,0.022402506,10.95,684,30,12
442,2188.141105,0.020230127,11.24,703,12,30
443,2381.206366,0.021987623,11.11,700,30,13
444,2489.28077,0.022970678,11.71,700,13,23
445,2312.394158,0.021363023,11.98,699,23,5.5
446,3267.419919,0.029977815,12.37,720,5.5,9.5
447,2998.752117,0.027586776,12.95,712,9.5,15
448,2486.5048,0.022940088,13.44,711,15,10
449,2651.22454,0.024435522,13.12,739,10,20
450,2110.693365,0.019526694,14.5,750,20,10
451,2189.759677,0.020242607,15.52,753,10,20
452,2396.78738,0.022127899,15.4,755,20,31
453,2679.128291,0.024680244,16.73,728,31,94.16666667
454,2190.451146,0.020250259,16.35,725,94.16666667,40
455,2377.137954,0.021945239,16.19,737,40,33
456,2937.060045,0.027019148,17.81,739,33,38
457,2731.65273,0.025163591,18.41,748,38,96
458,2562.504187,0.023626489,19.82,721,96,1.5
459,2420.357612,0.022337827,22.31,713,1.5,10
460,2434.484532,0.02246577,22.73,717,10,15
461,2604.53785,0.024010466,23.09,716,15,20
462,3144.735058,0.028898389,24.09,696,20,30
463,3218.169285,0.029546111,22.76,683,30,13
464,3149.397297,0.028903751,22.05,676,13,10
465,3553.619394,0.032552263,24.87,669,10,19.5
466,2777.868562,0.025571204,24.26,662,19.5,38
467,2544.459887,0.023467191,23.84,657,38,150
468,3302.073098,0.030275341,25.14,656,150,220
469,2491.931398,0.02299874,24.39,645,220,8.5
470,2232.36873,0.020628578,25.6,644,8.5,120
471,2440.901984,0.022522918,26.14,617,120,155
472,2505.113717,0.023102358,25.39,611,155,100
473,2502.32988,0.023084253,23.58,591,100,80
474,3499.869018,0.032059579,22.6,594,80,60
475,5042.029656,0.045670293,24.47,540,60,40
476,4308.501601,0.039280769,22.01,470,40,20
477,3010.694529,0.027687178,23.25,483,20,10
478,3095.143534,0.028434398,21.99,471,10,30
479,2911.689497,0.026781055,21.39,470,30,40
480,3310.679649,0.0303712,21.01,454,40,22.8
481,2534.726118,0.023386807,19.81,445,22.8,30
482,2869.77169,0.026409721,18.72,446,30,50
483,2842.068654,0.026157033,19.08,443,50,70
484,3128.802494,0.028741775,18.49,449,70,90
485,1489.402804,0.013842084,17.29,458,90,30
486,1597.979212,0.01483188,16.81,464,30,50
487,2021.464437,0.018715389,16.04,514,50,77
488,2409.274587,0.022244123,15.03,484,77,50
489,2616.217258,0.024119615,14.22,497,50,40
490,861.1402268,0.008036253,12.98,517,40,31
491,1070.915917,0.009979998,12.43,525,31,23
492,1316.280683,0.012242351,11.96,516,23,20
493,2396.827062,0.022121081,12,526,20,22
494,2657.120127,0.024496682,11.92,512,22,32
495,2534.665067,0.023382621,12.03,498,32,23
496,2468.497775,0.022778805,11.23,502,23,33
497,2345.358904,0.021664538,11.03,504,33,38
498,2347.200564,0.021682213,10.89,495,38,48
499,2556.130079,0.023580285,11.4,541,48,200
500,5448.76635,0.049237421,11.35,543,200,5
501,4181.584566,0.038123491,12.11,561,5,70
502,4581.731845,0.041668016,13.01,587,70,149
503,6635.258025,0.059484301,14.84,611,149,305.6666667
504,11230.55876,0.097632605,14.53,622,305.6666667,153
505,12862.15254,0.110692896,16.48,613,153,484.5
506,10540.86354,0.09230622,15.79,559,484.5,830
507,6583.699975,0.059084647,16.65,586,830,526.25
508,6535.907599,0.058623977,18.25,565,526.25,250
509,4505.653029,0.041024286,19.96,473,250,58.5
510,3843.740765,0.035135734,19.34,430,58.5,83.5
511,3641.38845,0.033326538,19.71,401,83.5,133.5
512,3612.946652,0.033068883,22.3,390,133.5,267
513,3486.950554,0.03194497,24.97,370,267,150
514,3408.093691,0.031234077,23.18,364,150,108
515,3368.75802,0.030889783,25.38,376,108,100
516,3297.104432,0.030237206,23.47,383,100,17
517,4453.839298,0.040550728,25.06,411,17,10
518,4232.065725,0.038565078,25.36,435,10,20
519,4734.007459,0.043011949,25.92,455,20,101
520,3771.52001,0.034502075,24.64,470,101,71
521,3483.233243,0.031908115,24.51,480,71,44.33333333
522,3596.193768,0.032920759,24.33,484,44.33333333,71.5
523,3755.911465,0.034343927,24.45,482,71.5,33
524,3764.949296,0.034422533,24.22,471,33,20
525,3368.323514,0.030891691,25.42,468,20,50
526,3110.245524,0.028570819,27.95,477,50,65
527,2857.645027,0.026290283,26.07,481,65,33
528,3372.9615,0.030921985,25.27,482,33,43
529,3414.168225,0.031302274,23.94,484,43,50
530,3289.452958,0.0301781,23.6,482,50,30
531,3814.088138,0.034848768,22.94,487,30,14
532,4091.356332,0.037338535,21.7,487,14,20
533,3393.688543,0.031112268,21.54,474,20,33
534,3529.215424,0.032330632,21.67,469,33,150
535,3223.185783,0.029591056,20.3,469,150,25
536,2728.167095,0.02513026,17.89,466,25,8598
537,1966.73232,0.018213446,16.75,472,8598,267
538,1985.542341,0.018384023,14.93,479,267,66
539,2036.305374,0.018849342,14.68,471,66,50.5
540,2306.033078,0.021304404,14.52,468,50.5,140
541,2931.877767,0.026972307,13.86,464,140,190
542,4001.147186,0.036547713,13.8,446,190,267
543,3779.226867,0.034574298,13.5,445,267,240
544,3611.866233,0.0330728,12.91,442,240,430
545,2267.677459,0.020955208,12.2,472,430,530
546,2260.844007,0.020892518,11.91,463,530,560
547,2851.198016,0.02623499,12.13,460,560,590
548,3387.896711,0.031064771,10.99,483,590,617
549,3567.670039,0.032675875,11.55,519,617,83
