Date,Discharge,Velocity,Temperature,Salinity,Prior,ALL
1148,2254.37696,0.018427328,25.77,246,200,1283.333333
1149,2235.007212,0.017809052,26.42,247,1283.333333,548
1150,3270.641246,0.024719833,25.78,245,548,248
1151,4081.78438,0.02963012,23.97,236,248,125
1152,4577.443927,0.033316077,25.15,234,125,325
1153,5723.204228,0.03867833,24.43,228,325,91.33333333
1154,5614.407952,0.038321471,26.02,214,91.33333333,191.3333333
1155,5864.492453,0.039686914,25.61,196,191.3333333,116.5
1156,4393.035235,0.032042923,26.89,193,116.5,646
1157,3535.50638,0.026824131,26.45,189,646,650
1158,3353.457184,0.025595213,23.65,185,650,550
1159,3699.445219,0.027574048,21.05,201,550,287.6666667
1160,4327.572379,0.031370322,20.07,198,287.6666667,659
1161,4723.071099,0.034135261,19.85,210,659,532.6666667
1162,2687.899136,0.02124547,19.72,230,532.6666667,332.6666667
1163,2745.602363,0.021758289,18.73,232,332.6666667,294.8333333
1164,1598.08047,0.013719024,17.92,255,294.8333333,2589
1165,1729.559865,0.014445596,16.94,271,2589,2407
1166,1583.324796,0.013366285,16.49,264,2407,1407
1167,1523.549016,0.012828037,15.72,282,1407,900
1168,2044.751775,0.016694749,14.93,287,900,1280
1169,2249.495946,0.018313812,14.14,312,1280,1107
1170,1992.095083,0.016411965,13.25,340,1107,707
1171,1974.716223,0.016168255,12.97,352,707,330.3333333
1172,1843.63337,0.01522607,11.7,377,330.3333333,475.6
1173,2208.326377,0.01804926,12.06,382,475.6,489.4
1174,4687.250523,0.032338527,11.19,371,489.4,334.5
1175,8818.521124,0.051991601,11.69,265,334.5,1546
1176,11914.4948,0.060906036,11.97,210,1546,310.3333333
1177,18487.81002,0.076362952,12.23,174,310.3333333,1533.166667
1178,23685.07087,0.086581654,12.13,217,1533.166667,1371
1179,25008.65021,0.088860628,13.4,199,1371,4377
1180,26894.68592,0.092161725,13.75,189,4377,17229
1181,25047.30836,0.090281854,14.28,191,17229,12289.66667
1182,26302.0854,0.090561167,15.34,170,12289.66667,17421
1183,31591.95144,0.095849567,15.05,157,17421,2887.5
1184,33028.9428,0.099003748,15.16,193,2887.5,5431.666667
1185,33686.44388,0.098826359,14.98,196,5431.666667,5233.333333
1186,33898.53497,0.099862488,15.69,243,5233.333333,4984.166667
1187,34330.90572,0.100228839,17.05,225,4984.166667,11202
1188,35083.86023,0.09964445,17.56,200,11202,6448
1189,41118.72536,0.10381253,18.38,227,6448,9625
1190,42526.20733,0.107650937,19.63,199,9625,3738.095238
1191,41601.04818,0.105774041,20.8,199,3738.095238,2383.333333
1192,44744.23609,0.106684584,21.06,216,2383.333333,2850
1193,47726.16255,0.108746095,22.62,263,2850,1916.666667
1194,52071.99675,0.11107844,22.98,323,1916.666667,1495
1195,57607.41464,0.112606979,22.92,369,1495,1616.666667
1196,66880.54562,0.115708649,23.37,341,1616.666667,1480
1197,76581.80542,0.119464954,24.14,293,1480,2421.333333
1198,80481.04654,0.122721421,26.74,362,2421.333333,1366
1199,58815.68427,0.141748476,26.25,714,1366,3544.166667
1200,17522.42261,0.078168681,27.1,487,3544.166667,3935
1201,15045.74886,0.072506049,26.92,375,3935,2912.5
1202,11913.43443,0.06427587,26.34,398,2912.5,1843
1203,8675.657308,0.054490257,25.94,399,1843,445.6666667
1204,6464.457647,0.042442386,27.2,432,445.6666667,475.6666667
1205,6546.149284,0.043366503,26.29,412,475.6666667,397
1206,5087.101788,0.03581455,24.58,467,397,954
1207,4491.844685,0.032372865,26.01,490,954,3102.066667
1208,3982.835349,0.029683378,25.67,524,3102.066667,1889.333333
1209,4708.008562,0.033240295,24.91,527,1889.333333,1523.75
1210,6618.094675,0.043164373,24.51,515,1523.75,2029.333333
1211,6826.507801,0.044126928,23.6,497,2029.333333,3854
1212,6031.347826,0.041323441,21.05,457,3854,7236
1213,3738.252248,0.027941038,19.47,439,7236,928.6666667
1214,3733.351828,0.027918665,19.6,424,928.6666667,1555
1215,3710.304745,0.027734965,18.85,431,1555,5118.833333
1216,3859.618215,0.028785247,17.8,447,5118.833333,1640
1217,3576.115331,0.026394126,15.98,488,1640,1087.5
1218,8028.795877,0.047346197,15,553,1087.5,1264
1219,8152.576754,0.052365956,15.67,507,1264,1915.666667
1220,5357.466916,0.037033436,14.15,473,1915.666667,5185.166667
1221,3776.518178,0.028884302,12.9,444,5185.166667,1008.333333
1222,3006.464845,0.02344761,12.83,466,1008.333333,4887.5
1223,3421.452696,0.025110614,12.62,426,4887.5,6304
1224,5733.705994,0.038981564,12.53,412,6304,580.8333333
1225,5282.351842,0.037209739,12.41,437,580.8333333,1700
1226,4673.772303,0.033017833,12.15,465,1700,1021.75
1227,8607.954991,0.050648629,11.88,423,1021.75,441.6666667
1228,10851.03538,0.060992181,11.99,392,441.6666667,1530
1229,8303.259758,0.051627688,11.83,387,1530,1127.8
1230,4324.755454,0.031590676,12.01,369,1127.8,848.8333333
1231,3955.881293,0.029503513,13.13,364,848.8333333,6200
1232,3395.330325,0.025776691,13.22,368,6200,7450
1233,4349.42794,0.031318075,13.18,384,7450,579
1234,5741.235001,0.038893027,13.43,401,579,1337.5
1235,5307.944633,0.037121023,14.59,397,1337.5,545.6
1236,3506.001504,0.026521212,15.38,387,545.6,1708
1237,3752.993197,0.028723906,17.24,371,1708,438.6666667
1238,1678.208415,0.013860489,18.86,404,438.6666667,241.6666667
1239,6651.502982,0.042500467,18.94,389,241.6666667,484.5
1240,9090.746963,0.053480308,21.75,369,484.5,1325
1241,4640.208074,0.034926911,21.59,441,1325,1075
1242,2608.594278,0.020694807,21.37,421,1075,550
1243,3556.440348,0.026167673,20.12,345,550,881.6666667
1244,6531.316116,0.042164821,22,344,881.6666667,2100
1245,7820.108622,0.047982627,23.33,348,2100,2245
1246,7645.867905,0.046590563,25.86,347,2245,333
1247,10656.65697,0.057248791,22.03,292,333,431.6666667
1248,14042.88695,0.068642831,24.26,271,431.6666667,813.8333333
